lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-29050	952.0	452.0	1906.0	1416.0	494.0	3015.0	4064.0	3212.0	1045.0	5345.0	2443.0	3263.0	1730.0	2650.0	608.0	1262.0	1425.0	602.0	1318.0	1254.0	4175.0	1100.0	4594.0	3196.0	674.0	6564.0	7668.0	4560.0	4002.0	3843.0	272.0	458.0	557.0	2220.0	82331.7	1143559.0	1561386.07242
sub-29051	1026.0	616.0	1871.0	1791.0	492.0	3134.0	4147.0	3650.0	971.0	5816.0	2839.0	3129.0	1824.0	3610.0	627.0	1626.0	1565.0	742.0	1495.0	1521.0	4196.0	1085.0	4716.0	4146.0	879.0	5890.0	8050.0	5613.0	4504.0	4483.0	245.0	448.0	484.0	2220.0	89448.3	1248718.0	1712983.21707
sub-29052	942.0	506.0	1928.0	1426.0	368.0	3563.0	4847.0	3311.0	977.0	5721.0	2698.0	2954.0	1936.0	3176.0	677.0	1291.0	1818.0	713.0	1632.0	1171.0	4219.0	953.0	4945.0	3493.0	858.0	5794.0	7449.0	5363.0	3816.0	3334.0	245.0	416.0	522.0	2337.0	85393.4	1182047.0	1638872.67242
sub-29053	1069.0	654.0	2930.0	1747.0	512.0	3289.0	4473.0	3817.0	1012.0	5594.0	2667.0	3118.0	1994.0	3388.0	665.0	1352.0	1515.0	806.0	1307.0	1389.0	4323.0	1225.0	4672.0	3498.0	897.0	6541.0	7685.0	5989.0	4011.0	4179.0	248.0	568.0	395.0	2153.0	89664.3	1191770.0	1330713.05939
sub-29054	944.0	759.0	2197.0	1140.0	622.0	2942.0	3504.0	3337.0	1048.0	4435.0	2430.0	3140.0	1767.0	2969.0	649.0	1460.0	1280.0	672.0	1348.0	1319.0	4008.0	1336.0	5126.0	4217.0	757.0	6385.0	7706.0	4866.0	4422.0	4318.0	292.0	471.0	681.0	2253.0	84803.6	1130118.0	1517493.8719
sub-29055	813.0	501.0	1914.0	1535.0	451.0	2819.0	3118.0	2730.0	949.0	4281.0	2060.0	3179.0	1714.0	2611.0	682.0	1171.0	1351.0	690.0	1473.0	1485.0	3392.0	996.0	4056.0	3458.0	699.0	4568.0	6295.0	5019.0	3297.0	3637.0	246.0	433.0	413.0	2107.0	74132.7	1037958.0	1446764.58813
sub-29056	975.0	526.0	2159.0	1640.0	571.0	3256.0	4592.0	3703.0	888.0	4669.0	2186.0	3154.0	2050.0	3143.0	647.0	1355.0	1635.0	669.0	1576.0	1577.0	3995.0	948.0	4620.0	3833.0	782.0	5104.0	6786.0	6210.0	3702.0	3560.0	265.0	440.0	477.0	2307.0	83996.5	1152780.0	1581817.97891
sub-29057	1141.0	580.0	2269.0	1231.0	395.0	3010.0	4941.0	3539.0	970.0	4504.0	2245.0	2421.0	1731.0	3303.0	725.0	1147.0	1367.0	699.0	1182.0	1099.0	3849.0	986.0	4353.0	3382.0	716.0	5472.0	7105.0	4966.0	3921.0	3151.0	216.0	370.0	342.0	2237.0	79555.4	1585989.0	1467487.70372
sub-29058	961.0	751.0	2799.0	1967.0	455.0	4020.0	4910.0	4674.0	1502.0	5956.0	2787.0	3771.0	1733.0	3994.0	735.0	1418.0	1966.0	872.0	1503.0	2044.0	5198.0	1228.0	5547.0	4258.0	1074.0	6782.0	7771.0	6309.0	4718.0	5403.0	301.0	457.0	564.0	2472.0	100901.0	1822441.0	1429874.67881
sub-29059	1035.0	1093.0	3079.0	2232.0	484.0	4024.0	4697.0	3317.0	1138.0	6683.0	3279.0	3593.0	2430.0	3960.0	773.0	1584.0	2283.0	838.0	1629.0	1802.0	4992.0	1178.0	5579.0	4793.0	1607.0	7522.0	10014.0	6008.0	5900.0	4581.0	279.0	468.0	632.0	2885.0	106374.0	1971559.0	1547208.92123
sub-29060	895.0	381.0	1898.0	1465.0	230.0	3498.0	3462.0	3351.0	1045.0	4372.0	2959.0	2473.0	1902.0	2941.0	613.0	1295.0	1390.0	650.0	1061.0	1074.0	4256.0	1046.0	4864.0	3654.0	603.0	4444.0	7001.0	5554.0	3960.0	5134.0	191.0	457.0	479.0	2488.0	81078.8	1500067.0	1287695.29201
sub-29062	566.0	625.0	1730.0	826.0	395.0	1928.0	2610.0	2156.0	927.0	2946.0	1386.0	1511.0	1128.0	2055.0	715.0	1686.0	1015.0	570.0	785.0	650.0	2932.0	1056.0	4098.0	2582.0	616.0	3616.0	6079.0	3049.0	3330.0	2729.0	173.0	413.0	494.0	2304.0	59451.4	1186001.0	1730079.95836
sub-29063	1189.0	1012.0	2897.0	1799.0	539.0	3389.0	5777.0	4270.0	1148.0	6349.0	2764.0	3286.0	2022.0	4006.0	648.0	1514.0	1645.0	709.0	1614.0	1508.0	5310.0	1268.0	5778.0	4374.0	1028.0	7233.0	9429.0	6097.0	4364.0	4307.0	248.0	457.0	503.0	2512.0	100987.0	1942323.0	1793828.27619
sub-29064	954.0	547.0	2275.0	1482.0	574.0	3160.0	5199.0	3302.0	965.0	5356.0	2377.0	2602.0	1331.0	2941.0	695.0	1333.0	1554.0	751.0	945.0	1126.0	4429.0	1163.0	5298.0	3675.0	870.0	5726.0	7043.0	5262.0	3867.0	3964.0	187.0	352.0	423.0	2229.0	83899.3	1551777.0	1671500.6611
sub-29065	1031.0	794.0	2555.0	1353.0	548.0	3005.0	4727.0	3675.0	881.0	4846.0	2256.0	3198.0	1647.0	3124.0	647.0	1296.0	1607.0	775.0	1253.0	1179.0	4427.0	1235.0	5466.0	3309.0	838.0	5689.0	7800.0	5414.0	3743.0	3546.0	215.0	446.0	452.0	2262.0	85221.1	1700267.0	1353875.51793
sub-29066	1008.0	641.0	2293.0	1601.0	459.0	3624.0	4428.0	3830.0	1224.0	5189.0	2986.0	2652.0	2151.0	3835.0	637.0	1334.0	2008.0	766.0	1519.0	1262.0	4801.0	1298.0	5536.0	4600.0	885.0	7073.0	7820.0	6258.0	4495.0	4386.0	261.0	388.0	497.0	2549.0	94295.1	1800363.0	1336488.97651
sub-29067	563.0	422.0	2139.0	912.0	233.0	2625.0	4075.0	2139.0	960.0	4404.0	1769.0	1641.0	1405.0	2420.0	394.0	1166.0	1533.0	334.0	900.0	1084.0	3743.0	1031.0	5547.0	3023.0	610.0	3176.0	5073.0	4701.0	2446.0	3804.0	215.0	615.0	373.0	2852.0	68282.1	1223096.0	1807083.56166
sub-29068	1099.0	649.0	1979.0	1695.0	328.0	2869.0	4554.0	3036.0	1240.0	5893.0	2506.0	3365.0	1538.0	3396.0	629.0	1394.0	2135.0	815.0	1443.0	1726.0	3770.0	1161.0	4521.0	4033.0	881.0	6271.0	7708.0	5503.0	4386.0	4280.0	328.0	468.0	413.0	2532.0	88526.1	1628551.0	1536504.19847
sub-29069	751.0	740.0	2231.0	1456.0	587.0	3445.0	5424.0	2776.0	947.0	5930.0	2389.0	3112.0	1730.0	2496.0	682.0	1376.0	1655.0	739.0	1242.0	1540.0	4460.0	1289.0	5981.0	4017.0	710.0	6404.0	6996.0	5708.0	3698.0	4056.0	247.0	412.0	450.0	2587.0	88258.8	1628151.0	1400191.56376
sub-29070	993.0	841.0	2723.0	1876.0	490.0	3269.0	4211.0	3918.0	1317.0	6081.0	2784.0	3583.0	2315.0	4007.0	747.0	1784.0	2239.0	975.0	1581.0	1465.0	5006.0	1497.0	5733.0	5600.0	1091.0	6527.0	8977.0	7625.0	4844.0	5314.0	269.0	450.0	527.0	2878.0	103530.0	1929857.0	1763310.64852
sub-29071	1896.0	677.0	2424.0	1799.0	417.0	3544.0	6295.0	3963.0	1140.0	5543.0	3008.0	2903.0	1888.0	4002.0	628.0	1298.0	1367.0	842.0	1364.0	1575.0	4975.0	1281.0	5499.0	4301.0	1034.0	6593.0	7568.0	5723.0	4760.0	4794.0	267.0	498.0	436.0	2996.0	97291.1	1785145.0	1561319.68899
sub-29072	1466.0	653.0	2821.0	1792.0	370.0	3525.0	4998.0	3443.0	1325.0	5876.0	2916.0	3585.0	2121.0	3785.0	784.0	1641.0	1710.0	610.0	1451.0	1671.0	4504.0	1607.0	5539.0	4286.0	953.0	6497.0	8720.0	5577.0	4580.0	6047.0	298.0	497.0	507.0	2768.0	98925.1	1901514.0	1782303.25765
sub-29073	1012.0	1088.0	2602.0	1649.0	440.0	3550.0	4729.0	3533.0	854.0	5621.0	3346.0	3506.0	2149.0	3875.0	678.0	1655.0	1929.0	1060.0	1838.0	1475.0	4750.0	1389.0	5747.0	4473.0	1143.0	5376.0	8498.0	6916.0	4427.0	5215.0	283.0	481.0	463.0	2771.0	98497.5	1801926.0	1588401.85054
sub-29074	1270.0	763.0	2310.0	1661.0	815.0	3046.0	4934.0	4400.0	1192.0	5318.0	3042.0	3274.0	2035.0	4332.0	766.0	1957.0	2454.0	820.0	1603.0	1766.0	5729.0	1604.0	5907.0	4293.0	1079.0	6467.0	8322.0	6329.0	4301.0	4884.0	279.0	491.0	489.0	2806.0	100732.0	1884963.0	1549003.39997
sub-29075	702.0	697.0	2511.0	1474.0	460.0	3010.0	4272.0	3487.0	1030.0	4911.0	3104.0	2715.0	2161.0	3309.0	586.0	1441.0	1725.0	889.0	1412.0	1032.0	4490.0	1212.0	5157.0	4192.0	1125.0	6602.0	8383.0	5609.0	4436.0	4391.0	267.0	422.0	598.0	2582.0	90391.5	1709787.0	1630348.65621
sub-29076	969.0	675.0	1835.0	1790.0	526.0	3357.0	4043.0	3870.0	1243.0	5946.0	2900.0	3891.0	2155.0	3632.0	806.0	1252.0	1448.0	802.0	1470.0	1829.0	4673.0	1406.0	4641.0	4522.0	800.0	7200.0	6568.0	6374.0	4374.0	4210.0	258.0	449.0	490.0	2685.0	93079.5	1764877.0	1646221.33086
sub-29077	1147.0	1045.0	2165.0	1597.0	357.0	4111.0	5850.0	3845.0	1363.0	5558.0	2935.0	2923.0	1952.0	3932.0	685.0	1316.0	2438.0	807.0	1823.0	1231.0	4512.0	1387.0	4617.0	4714.0	1195.0	7286.0	7924.0	7959.0	4989.0	5518.0	279.0	393.0	498.0	2942.0	101259.0	1798188.0	1379071.46579
sub-29078	932.0	547.0	1923.0	1401.0	360.0	2350.0	4452.0	3488.0	1257.0	4914.0	2357.0	2599.0	1577.0	3570.0	679.0	1309.0	1888.0	727.0	1420.0	1356.0	4476.0	1066.0	4913.0	4159.0	562.0	4587.0	5463.0	5955.0	3491.0	3751.0	287.0	381.0	493.0	2219.0	80904.6	1416299.0	1423654.21943
sub-29079	1503.0	686.0	2433.0	1308.0	491.0	2718.0	4532.0	3195.0	1182.0	5009.0	2414.0	1980.0	1704.0	3492.0	706.0	1336.0	1386.0	729.0	1252.0	1259.0	4582.0	1244.0	5570.0	3647.0	700.0	5453.0	6524.0	4800.0	4034.0	3427.0	309.0	405.0	440.0	2711.0	83155.3	1558388.0	1723533.42137
sub-29080	746.0	871.0	2240.0	1659.0	670.0	3385.0	4143.0	3980.0	1171.0	6849.0	3062.0	3061.0	1923.0	3137.0	614.0	1510.0	2068.0	800.0	1675.0	1544.0	4410.0	1352.0	5581.0	4144.0	878.0	6571.0	7602.0	5996.0	4707.0	4792.0	257.0	452.0	494.0	2575.0	94912.5	1738438.0	1737966.70409
sub-29081	1153.0	668.0	2625.0	1509.0	351.0	3387.0	5617.0	3917.0	966.0	5520.0	3020.0	2877.0	1868.0	3381.0	904.0	1627.0	1745.0	727.0	1214.0	1407.0	4655.0	1337.0	5988.0	4569.0	862.0	7182.0	8708.0	6704.0	4835.0	4967.0	266.0	336.0	600.0	2782.0	98273.4	1740573.0	1456239.99688
sub-29082	873.0	644.0	2880.0	2099.0	500.0	3164.0	4051.0	4582.0	1046.0	6152.0	2364.0	3544.0	1813.0	4207.0	738.0	1589.0	2031.0	662.0	1561.0	1895.0	4418.0	1229.0	4763.0	4694.0	823.0	6147.0	8337.0	5260.0	3935.0	4469.0	266.0	409.0	519.0	2652.0	94311.6	1730448.0	1670039.49343
sub-29083	1031.0	914.0	2394.0	1772.0	417.0	3893.0	5342.0	4457.0	1141.0	5825.0	2889.0	3448.0	2034.0	3905.0	675.0	1574.0	2492.0	745.0	1648.0	1535.0	4573.0	1593.0	5241.0	4720.0	1142.0	6344.0	7654.0	7129.0	4357.0	4538.0	262.0	492.0	445.0	2526.0	99135.4	1887201.0	1860542.41794
sub-29084	898.0	560.0	2042.0	1710.0	385.0	3056.0	4975.0	3551.0	1392.0	5955.0	2902.0	3548.0	2203.0	3858.0	785.0	1293.0	1833.0	714.0	1570.0	1721.0	4079.0	1180.0	4600.0	3778.0	695.0	5949.0	8309.0	5502.0	4768.0	3783.0	241.0	407.0	497.0	2638.0	91362.0	1660806.0	1494446.46026
sub-29085	982.0	755.0	2469.0	1785.0	500.0	3609.0	5216.0	3672.0	1253.0	5390.0	3036.0	3324.0	2328.0	4275.0	775.0	1655.0	1871.0	873.0	1458.0	1840.0	4470.0	1387.0	5104.0	3976.0	1007.0	5783.0	7428.0	6169.0	4507.0	4665.0	273.0	446.0	488.0	2838.0	95571.6	1836678.0	1729759.12212
sub-29086	867.0	637.0	2022.0	1485.0	370.0	3011.0	4425.0	3072.0	837.0	4630.0	2339.0	3034.0	1809.0	2748.0	682.0	1250.0	1409.0	589.0	1461.0	1426.0	3767.0	1088.0	4191.0	3455.0	880.0	5374.0	6319.0	4589.0	3594.0	3351.0	203.0	411.0	455.0	2438.0	78204.3	1474525.0	1418033.15057
sub-29087	830.0	708.0	2434.0	2172.0	540.0	2969.0	4201.0	3144.0	1296.0	6264.0	2909.0	3608.0	1943.0	3298.0	644.0	1433.0	1609.0	832.0	1214.0	2076.0	4934.0	1334.0	5976.0	3928.0	823.0	6510.0	7845.0	5574.0	4393.0	4282.0	274.0	478.0	533.0	2639.0	93629.3	1779148.0	1518596.75432
sub-29088	974.0	435.0	2434.0	1412.0	377.0	3059.0	4145.0	3268.0	970.0	4630.0	2519.0	3265.0	1707.0	3305.0	593.0	1126.0	1235.0	688.0	931.0	1470.0	3984.0	959.0	4181.0	3912.0	569.0	5300.0	7284.0	5634.0	3838.0	4043.0	243.0	372.0	451.0	2263.0	81491.3	1505728.0	1345563.21803
sub-29089	1098.0	452.0	2245.0	1327.0	501.0	2954.0	4175.0	3354.0	1176.0	4482.0	2549.0	2482.0	1424.0	3552.0	606.0	1315.0	1666.0	659.0	1188.0	1131.0	4134.0	1227.0	4982.0	3686.0	959.0	5668.0	7294.0	5482.0	4081.0	4650.0	222.0	416.0	444.0	2290.0	83868.2	1575813.0	1482229.10954
sub-29090	932.0	665.0	1928.0	1935.0	375.0	3119.0	3369.0	3155.0	863.0	5262.0	2155.0	3002.0	1940.0	3275.0	564.0	1190.0	1724.0	658.0	1135.0	1677.0	3966.0	1216.0	4429.0	4020.0	673.0	5982.0	6449.0	4289.0	4411.0	4031.0	218.0	462.0	458.0	2225.0	81734.2	1492205.0	1425012.46318
sub-29091	1115.0	520.0	1897.0	1552.0	312.0	2675.0	4135.0	2976.0	864.0	4776.0	2291.0	2740.0	1645.0	3388.0	635.0	1246.0	1313.0	632.0	985.0	1319.0	3552.0	1103.0	4043.0	3193.0	550.0	4017.0	6436.0	4311.0	3402.0	4005.0	222.0	314.0	389.0	2109.0	74649.6	1426309.0	1311059.27197
sub-29092	1445.0	545.0	2463.0	1998.0	442.0	3120.0	5622.0	3836.0	1417.0	4954.0	2948.0	3450.0	1662.0	3487.0	546.0	1126.0	1404.0	752.0	1177.0	1504.0	4825.0	1429.0	4909.0	4585.0	897.0	6249.0	8044.0	5443.0	4020.0	4331.0	247.0	458.0	402.0	2411.0	92142.8	1686181.0	1536147.01762
sub-29093	1174.0	614.0	3079.0	1580.0	510.0	3864.0	4581.0	3528.0	1330.0	6115.0	3408.0	3136.0	2221.0	3271.0	584.0	1476.0	1976.0	959.0	1659.0	1122.0	4435.0	1435.0	5815.0	4776.0	982.0	7059.0	9330.0	6432.0	4253.0	4589.0	260.0	465.0	488.0	2746.0	99236.1	1784184.0	1767686.31175
sub-29094	1081.0	477.0	2036.0	2061.0	574.0	3295.0	5128.0	3285.0	1182.0	5678.0	2936.0	3535.0	1897.0	3396.0	596.0	1448.0	1978.0	727.0	1476.0	1878.0	4940.0	1260.0	5109.0	3951.0	821.0	5591.0	7845.0	6692.0	4426.0	3566.0	249.0	500.0	417.0	2691.0	92713.9	1664352.0	1396177.51305
sub-29096	837.0	677.0	2038.0	1398.0	335.0	2575.0	3720.0	2678.0	1007.0	5067.0	2520.0	2837.0	1509.0	2582.0	571.0	1036.0	1444.0	776.0	1454.0	1347.0	3909.0	1131.0	4400.0	3225.0	806.0	5660.0	6074.0	4944.0	3509.0	3103.0	226.0	411.0	411.0	2471.0	76401.0	1405721.0	1370896.59199
sub-29097	1134.0	541.0	2679.0	1705.0	537.0	3665.0	5714.0	3685.0	1161.0	5282.0	2446.0	3432.0	1609.0	3622.0	780.0	1243.0	2219.0	697.0	1365.0	1361.0	4613.0	1219.0	4482.0	5181.0	940.0	6687.0	7817.0	6651.0	4584.0	5635.0	274.0	423.0	586.0	2873.0	96831.9	1842402.0	1695981.83833
sub-29098	1059.0	1019.0	1605.0	1839.0	386.0	3331.0	5311.0	4076.0	1537.0	5105.0	2847.0	3021.0	2203.0	3656.0	619.0	1480.0	1540.0	758.0	1728.0	1416.0	5304.0	1642.0	5105.0	4899.0	931.0	8531.0	8317.0	6345.0	4110.0	6047.0	263.0	474.0	450.0	2744.0	99687.1	1872020.0	1594398.04671
sub-29099	987.0	651.0	2724.0	1447.0	513.0	3264.0	4515.0	3274.0	1086.0	5033.0	2660.0	2405.0	1476.0	3192.0	619.0	1466.0	1690.0	803.0	1192.0	1174.0	4726.0	1596.0	5680.0	3897.0	878.0	6383.0	8115.0	5774.0	4433.0	5098.0	300.0	351.0	468.0	2254.0	90121.1	1816379.0	1535095.21665
sub-29100	591.0	689.0	2102.0	1222.0	338.0	1879.0	3374.0	1634.0	753.0	3532.0	1747.0	1639.0	1484.0	2132.0	538.0	1098.0	1364.0	538.0	866.0	733.0	3821.0	1025.0	4340.0	2344.0	828.0	4545.0	5810.0	4562.0	3434.0	3934.0	220.0	295.0	353.0	2004.0	65757.7	1187270.0	1402400.20957
sub-29101	928.0	610.0	2811.0	1482.0	546.0	3652.0	5042.0	3882.0	1058.0	6296.0	2704.0	2619.0	1945.0	3393.0	622.0	1636.0	1582.0	778.0	1175.0	1057.0	4806.0	1414.0	5918.0	4778.0	689.0	6807.0	8211.0	6886.0	4180.0	3899.0	238.0	473.0	540.0	2650.0	95289.7	1676001.0	1584989.31192
sub-29102	575.0	554.0	2378.0	559.0	350.0	2138.0	2817.0	1741.0	1084.0	4451.0	1211.0	1344.0	1188.0	1535.0	618.0	1403.0	987.0	343.0	937.0	516.0	4058.0	1089.0	4894.0	2300.0	627.0	3451.0	6401.0	4489.0	2587.0	3688.0	181.0	380.0	491.0	2001.0	63362.5	1115807.0	1486978.17485
sub-29103	1062.0	945.0	2326.0	1540.0	353.0	3194.0	4795.0	3799.0	1227.0	5010.0	2655.0	2619.0	2106.0	3486.0	640.0	1346.0	1993.0	669.0	1723.0	1208.0	3835.0	1379.0	4533.0	4085.0	1038.0	6723.0	7138.0	5323.0	4391.0	5287.0	222.0	392.0	487.0	2720.0	90179.8	1832791.0	1495242.0022
sub-29104	869.0	830.0	2688.0	1397.0	289.0	3201.0	4525.0	3510.0	1082.0	4542.0	2878.0	2955.0	1815.0	3308.0	610.0	1367.0	1746.0	862.0	1649.0	1322.0	4881.0	1206.0	6160.0	4237.0	954.0	6756.0	8338.0	6373.0	4647.0	4931.0	283.0	411.0	553.0	2728.0	93899.2	1728800.0	1440390.6669
sub-29105	1356.0	1084.0	2925.0	1994.0	598.0	4048.0	5679.0	5187.0	1521.0	6193.0	3556.0	3397.0	1718.0	4938.0	705.0	1546.0	2012.0	904.0	1430.0	1781.0	5436.0	1761.0	6477.0	5589.0	1089.0	6705.0	9371.0	7111.0	5031.0	5566.0	225.0	428.0	492.0	2812.0	110653.0	1998307.0	1600264.47091
sub-29106	1007.0	564.0	2036.0	1364.0	381.0	3096.0	4346.0	3300.0	1004.0	4781.0	2327.0	2617.0	1592.0	3011.0	520.0	1173.0	1223.0	606.0	1033.0	1211.0	4504.0	1103.0	5150.0	3509.0	849.0	4856.0	7410.0	5794.0	4120.0	3770.0	254.0	397.0	472.0	2474.0	81844.8	1525483.0	1473676.3411
sub-29107	992.0	608.0	2298.0	1688.0	564.0	3055.0	4751.0	3859.0	1304.0	5557.0	2886.0	3367.0	1736.0	3809.0	578.0	1425.0	1796.0	792.0	1772.0	1740.0	4058.0	1599.0	4795.0	4067.0	824.0	5485.0	7868.0	5198.0	3907.0	4855.0	180.0	475.0	367.0	2742.0	90991.1	1750577.0	1460766.92411
sub-29108	1179.0	850.0	2580.0	1404.0	647.0	3537.0	5900.0	3368.0	1253.0	5809.0	2728.0	2935.0	2062.0	3429.0	642.0	1566.0	1435.0	818.0	1133.0	1100.0	5118.0	1763.0	5604.0	4166.0	1043.0	6651.0	7429.0	6153.0	4318.0	5050.0	215.0	403.0	424.0	2707.0	95408.7	1806705.0	1644901.35527
sub-29109	1141.0	459.0	2685.0	1695.0	538.0	3308.0	4825.0	3718.0	1346.0	5606.0	2975.0	3127.0	2083.0	3592.0	701.0	1674.0	1975.0	833.0	1353.0	1568.0	4795.0	1428.0	5821.0	4191.0	1024.0	6388.0	9020.0	6266.0	4933.0	5047.0	256.0	525.0	631.0	2860.0	98379.5	1877721.0	1848795.12224
sub-29110	941.0	694.0	2170.0	1165.0	483.0	2880.0	4294.0	3316.0	824.0	4219.0	2742.0	2351.0	1687.0	3019.0	612.0	1283.0	1514.0	653.0	1202.0	1040.0	3964.0	1034.0	4346.0	3705.0	774.0	5318.0	6224.0	5275.0	3565.0	3604.0	161.0	466.0	390.0	2379.0	78274.5	1576237.0	1343162.00963
sub-29111	758.0	564.0	2161.0	1793.0	395.0	3124.0	3972.0	4058.0	1341.0	5426.0	2395.0	3603.0	1606.0	3390.0	506.0	1562.0	1537.0	650.0	1544.0	1896.0	4318.0	1132.0	4613.0	4311.0	746.0	6631.0	8335.0	6971.0	4033.0	3880.0	242.0	401.0	400.0	2375.0	90665.7	1756778.0	1622609.35692
sub-29112	989.0	679.0	2750.0	1842.0	405.0	3600.0	4871.0	4531.0	1343.0	6717.0	2690.0	2837.0	2039.0	4072.0	695.0	1767.0	1640.0	725.0	1477.0	1595.0	5120.0	1487.0	5221.0	3983.0	702.0	7056.0	7773.0	6589.0	4741.0	4794.0	303.0	425.0	499.0	2503.0	98454.1	1843667.0	1617506.95268
sub-29113	1545.0	819.0	2234.0	1238.0	293.0	3708.0	5162.0	3300.0	1133.0	4302.0	2329.0	2624.0	1605.0	3233.0	668.0	1652.0	1508.0	895.0	1343.0	1036.0	4752.0	1393.0	5069.0	4384.0	944.0	5401.0	7250.0	6991.0	4006.0	5079.0	294.0	491.0	465.0	2477.0	89615.2	1618256.0	1500022.35788
sub-29114	766.0	624.0	2320.0	1942.0	431.0	3137.0	4200.0	3917.0	1084.0	5872.0	2578.0	3317.0	1555.0	2860.0	719.0	1221.0	1592.0	573.0	1173.0	1702.0	3732.0	1251.0	4686.0	3454.0	725.0	5870.0	7659.0	4994.0	3967.0	3530.0	249.0	537.0	499.0	2257.0	84993.9	1712689.0	1303489.51454
sub-29115	1246.0	711.0	2508.0	1317.0	370.0	2925.0	4063.0	3670.0	933.0	5508.0	2260.0	2822.0	1959.0	2989.0	576.0	1285.0	1477.0	603.0	1070.0	1421.0	4057.0	1092.0	4801.0	3134.0	776.0	5505.0	6349.0	4756.0	3669.0	3438.0	201.0	386.0	306.0	2308.0	80479.2	1518601.0	1335886.55671
sub-29116	1279.0	656.0	2597.0	1339.0	483.0	3367.0	5696.0	3044.0	1171.0	5289.0	3119.0	3227.0	2174.0	3739.0	654.0	1570.0	1690.0	805.0	1480.0	1266.0	5528.0	1358.0	5607.0	4864.0	801.0	7237.0	8559.0	5426.0	4878.0	4763.0	262.0	443.0	505.0	2524.0	97398.2	1867096.0	1613511.6379
sub-29117	1393.0	784.0	3454.0	2362.0	487.0	4277.0	5958.0	4468.0	1544.0	6295.0	3461.0	4471.0	2106.0	4100.0	719.0	1731.0	2407.0	910.0	1725.0	2347.0	4815.0	1404.0	7381.0	5136.0	1416.0	6466.0	8756.0	6682.0	4824.0	4533.0	237.0	607.0	462.0	3042.0	110736.0	2033691.0	1649793.33806
sub-29118	1162.0	820.0	3199.0	1870.0	504.0	3191.0	6013.0	3367.0	1354.0	6116.0	2664.0	3574.0	1856.0	3628.0	700.0	1650.0	2180.0	753.0	1659.0	1692.0	5673.0	1606.0	5624.0	4837.0	1325.0	7556.0	8941.0	7294.0	4973.0	4768.0	302.0	427.0	527.0	2669.0	104459.0	1963528.0	1712156.57399
sub-29119	955.0	760.0	2566.0	1669.0	280.0	3665.0	4149.0	3912.0	1253.0	5568.0	2727.0	3351.0	1611.0	3993.0	668.0	1187.0	1695.0	684.0	1293.0	1757.0	5136.0	1548.0	5462.0	4475.0	1042.0	6339.0	8371.0	6475.0	4484.0	3923.0	284.0	362.0	461.0	2683.0	94777.2	1805134.0	1586948.67598
sub-29120	1250.0	661.0	3101.0	1964.0	388.0	3286.0	5832.0	4041.0	1200.0	5367.0	3064.0	4105.0	2473.0	4027.0	834.0	1696.0	2029.0	740.0	1733.0	1917.0	5684.0	1249.0	5495.0	5339.0	1039.0	6795.0	9166.0	7294.0	4847.0	4882.0	289.0	454.0	469.0	2578.0	105276.0	2003272.0	1814529.29163
sub-29121	1096.0	1208.0	2153.0	2090.0	382.0	3470.0	6732.0	5153.0	1140.0	5988.0	3030.0	3640.0	2297.0	3904.0	599.0	1864.0	1739.0	711.0	1758.0	2217.0	4213.0	1271.0	5317.0	5051.0	1277.0	8280.0	9110.0	6534.0	4300.0	4531.0	330.0	417.0	379.0	2535.0	104711.0	1854480.0	1544739.01871
sub-29122	1173.0	1103.0	2889.0	1447.0	653.0	3658.0	4823.0	4318.0	1119.0	5667.0	3055.0	2744.0	2097.0	3892.0	694.0	1364.0	1889.0	759.0	1774.0	1222.0	4762.0	1589.0	5367.0	4012.0	934.0	8008.0	8256.0	5284.0	4679.0	4547.0	261.0	537.0	369.0	3279.0	98212.2	1915663.0	1560674.79567
sub-29123	829.0	791.0	1979.0	1669.0	364.0	3327.0	3516.0	3718.0	1153.0	5166.0	2461.0	2935.0	1839.0	3697.0	859.0	1339.0	2205.0	564.0	1631.0	1668.0	4639.0	1325.0	5053.0	4382.0	927.0	6129.0	6516.0	7305.0	4305.0	5574.0	262.0	445.0	459.0	2470.0	91488.1	1740458.0	1703114.28169
sub-29124	1218.0	613.0	2354.0	1698.0	318.0	3178.0	5285.0	3877.0	1211.0	6058.0	2833.0	2975.0	1788.0	3360.0	629.0	1316.0	1830.0	837.0	1755.0	1643.0	4885.0	1164.0	5156.0	4229.0	709.0	6494.0	8155.0	6231.0	4929.0	3809.0	279.0	414.0	559.0	2723.0	94504.4	1837059.0	1520705.15829
